second,Latitude,Longitude
771987103,35.5877416,51.2054648
772186765,35.5877475,51.2054337
772387011,35.5877532,51.2054028
772586954,35.5877583,51.2053722
772786976,35.5877628,51.2053408
772972448,35.5877668,51.2053091
773187417,35.5877708,51.2052775
773386741,35.5877742,51.2052454
773586972,35.5877774,51.2052139
773787040,35.5877801,51.2051822
773986804,35.587783,51.205151
774187163,35.5877862,51.2051185
774372019,35.5877888,51.2050857
774586973,35.587792,51.2050532
774786759,35.5877964,51.2050202
774986995,35.5878016,51.2049868
775187076,35.5878078,51.2049529
775387067,35.5878159,51.2049189
775586988,35.5878262,51.2048854
775771926,35.587838,51.2048525
775987021,35.5878508,51.2048201
776187041,35.5878644,51.2047884
776387196,35.5878797,51.2047576
776586995,35.5878958,51.2047267
776787058,35.5879124,51.2046966
776986731,35.5879301,51.2046672
777172495,35.587949,51.2046387
777387067,35.587969,51.2046105
777587067,35.5879893,51.2045829
777786809,35.5880106,51.2045568
777987038,35.5880333,51.2045324
778187058,35.5880572,51.2045093
778387063,35.5880818,51.2044866
778572191,35.5881067,51.2044654
778787038,35.5881324,51.2044453
778986987,35.5881587,51.2044266
779187058,35.5881856,51.2044095
779386990,35.5882133,51.2043941
779586986,35.5882413,51.2043801
779787277,35.5882697,51.2043674
779987040,35.5882986,51.204356
780187556,35.5883279,51.2043455
780387026,35.5883575,51.2043359
780586993,35.5883873,51.2043274
780787076,35.5884175,51.20432
780987035,35.5884482,51.2043136
781187041,35.5884797,51.2043084
781386722,35.5885115,51.2043044
781586972,35.5885436,51.2043019
781787175,35.5885758,51.2043011
781987056,35.5886083,51.2043016
782187013,35.5886407,51.2043038
782386982,35.5886732,51.2043079
782586628,35.5887059,51.2043136
782786778,35.5887385,51.2043206
782986806,35.5887712,51.2043289
783187149,35.5888038,51.2043393
783386879,35.5888362,51.204351
783586989,35.5888682,51.204364
783786968,35.5889002,51.2043787
783986729,35.5889321,51.2043946
784187080,35.5889638,51.2044117
784409752,35.5889951,51.2044303
784609627,35.5890262,51.2044502
784787068,35.5890569,51.2044713
784987034,35.5890869,51.204494
785187179,35.5891155,51.2045186
785387019,35.5891429,51.2045447
785586792,35.5891691,51.2045718
785787019,35.5891942,51.2045999
785986995,35.5892179,51.2046292
786187159,35.5892399,51.2046592
786410027,35.5892608,51.20469
786587015,35.589281,51.2047214
786786740,35.5892998,51.2047531
786987034,35.5893168,51.2047851
787187027,35.5893329,51.2048181
787387033,35.589348,51.2048518
787586927,35.5893623,51.2048858
787986977,35.5893879,51.2049541
788186817,35.5893991,51.2049884
788387145,35.5894091,51.2050222
788587019,35.5894183,51.2050556
788787065,35.5894276,51.2050895
788986810,35.5894362,51.2051235
789187012,35.5894443,51.2051576
789386984,35.5894516,51.2051922
789572523,35.5894579,51.2052274
789786988,35.5894635,51.2052627
789986774,35.5894684,51.205299
790186925,35.5894723,51.2053358
790387044,35.5894749,51.2053733
790587513,35.589476,51.2054112
790787156,35.5894748,51.2054493
790971802,35.589472,51.2054871
791172454,35.5894691,51.2055254
791386704,35.5894656,51.2055641
791586622,35.5894615,51.2056036
791787173,35.5894572,51.2056441
791986972,35.5894522,51.2056852
792186768,35.5894469,51.2057272
792372520,35.5894418,51.2057702
792586808,35.5894369,51.2058141
792771964,35.5894321,51.2058591
792987198,35.5894279,51.2059053
793172211,35.5894245,51.2059521
793387015,35.5894204,51.2059991
793587023,35.5894153,51.2060463
793771976,35.5894096,51.2060939
793987009,35.5894035,51.2061423
794172030,35.5893967,51.2061908
794372510,35.5893889,51.2062387
794586687,35.5893796,51.2062865
794771978,35.5893688,51.206334
794972280,35.589357,51.206381
795186769,35.5893438,51.2064276
795372487,35.5893294,51.2064731
795586620,35.5893136,51.2065177
795786684,35.589297,51.2065624
795986713,35.5892795,51.2066068
796186815,35.5892614,51.2066508
796372505,35.5892429,51.2066949
796586670,35.589223,51.2067383
796787055,35.5892026,51.2067823
796987049,35.5891817,51.2068262
797210033,35.5891599,51.2068696
797387170,35.5891368,51.206912
797586805,35.5891124,51.2069537
797786772,35.5890871,51.206995
797987058,35.5890606,51.2070355
798187013,35.5890335,51.2070752
798387203,35.5890053,51.2071134
798587056,35.5889757,51.2071492
798787027,35.5889454,51.2071834
798987032,35.5889133,51.2072153
799186707,35.5888809,51.2072466
799387194,35.5888479,51.2072773
799587187,35.5888148,51.207307
799787051,35.5887815,51.2073357
799987013,35.5887474,51.2073646
800187199,35.5887125,51.2073926
800410484,35.5886769,51.2074194
800572477,35.5886407,51.2074449
800787064,35.5886039,51.2074682
800987024,35.5885657,51.2074903
801187020,35.5885277,51.2075114
801387033,35.588489,51.2075292
801586973,35.5884502,51.2075441
801787152,35.5884106,51.207555
801972037,35.588371,51.2075624
802186979,35.5883313,51.2075666
802386978,35.5882917,51.2075667
802587038,35.5882534,51.2075629
802787700,35.5882154,51.2075555
802987049,35.588178,51.2075465
803187043,35.5881413,51.2075345
803372421,35.5881054,51.2075198
803586817,35.5880702,51.2075034
803787199,35.5880357,51.2074845
803987091,35.5880026,51.2074627
804187019,35.5879718,51.2074378
804386809,35.5879429,51.2074101
804586974,35.587916,51.2073805
804772185,35.5878916,51.2073493
804987046,35.5878696,51.2073165
805187178,35.5878495,51.2072823
805387204,35.5878318,51.2072472
805587006,35.5878168,51.2072106
805787045,35.5878041,51.2071728
805987169,35.5877941,51.207135
806172170,35.5877854,51.2070955
806387033,35.5877796,51.2070553
806586976,35.5877763,51.2070152
806787155,35.5877754,51.206975
806987054,35.5877768,51.2069345
807187169,35.5877816,51.2068942
807387058,35.5877895,51.206855
807586654,35.5878003,51.2068173
807787023,35.5878143,51.2067808
807987040,35.5878309,51.2067453
808187042,35.5878498,51.2067119
808387171,35.587871,51.2066805
808587124,35.5878936,51.20665
808786876,35.5879168,51.2066205
808972168,35.5879398,51.206591
809186713,35.5879624,51.2065611
809386977,35.5879848,51.2065311
809586676,35.5880071,51.2065006
809786934,35.5880289,51.2064694
809986765,35.5880486,51.2064366
810172284,35.5880649,51.2064017
810387058,35.5880759,51.2063646
810587056,35.5880805,51.2063265
810786704,35.5880784,51.2062889
810986714,35.5880704,51.206253
811186963,35.5880576,51.2062198
811387007,35.5880408,51.2061891
811572031,35.5880221,51.2061604
811787158,35.5880026,51.2061325
811987006,35.587983,51.2061051
812186811,35.5879629,51.2060779
812386791,35.5879422,51.20605
812587058,35.5879222,51.2060222
812972417,35.5878837,51.2059648
813186707,35.5878661,51.2059345
813386968,35.5878509,51.2059025
813587012,35.587839,51.2058686
813787204,35.5878302,51.2058339
813987064,35.5878242,51.2057988
814187024,35.5878218,51.205762
814372414,35.5878228,51.2057258
814586999,35.5878264,51.2056901
814787160,35.5878315,51.2056545
814987652,35.5878379,51.2056193
815187148,35.5878447,51.2055834
815387038,35.5878521,51.2055471
815587003,35.58786,51.2055109
815772172,35.5878671,51.2054743
815987067,35.5878742,51.2054374
816187069,35.5878815,51.2054001
816387046,35.5878882,51.2053621
816587039,35.5878953,51.2053245
816787026,35.5879014,51.2052865
816987191,35.5879078,51.2052479
817186808,35.5879148,51.2052095
817387069,35.5879218,51.2051709
817586973,35.5879293,51.2051318
817787025,35.5879378,51.205093
817987015,35.5879475,51.2050543
818187274,35.5879587,51.2050153
818387035,35.5879722,51.2049773
818572189,35.5879893,51.2049409
818787142,35.5880097,51.2049066
818987101,35.5880323,51.2048743
819187070,35.5880556,51.2048438
819387177,35.5880798,51.204815
819586986,35.5881051,51.2047877
819787015,35.5881315,51.204762
819972211,35.5881591,51.2047374
820187042,35.5881876,51.2047139
820387177,35.5882165,51.204691
820587035,35.5882463,51.2046689
820786740,35.5882773,51.2046477
820972017,35.5883094,51.2046281
821186979,35.5883429,51.2046108
821386742,35.5883775,51.2045971
821648638,35.5884136,51.2045902
821787007,35.5884503,51.2045847
821986986,35.5884879,51.2045819
822187069,35.5885255,51.2045815
822410280,35.5885627,51.204583
822586991,35.5885994,51.2045864
822787012,35.5886362,51.2045907
823009652,35.5886736,51.204596
823209677,35.5887109,51.2046009
823410183,35.5887475,51.2046076
823572446,35.5887841,51.2046161
823772068,35.5888209,51.2046251
823972059,35.5888577,51.204636
824172239,35.5888945,51.2046492
824372168,35.5889313,51.204664
824572085,35.5889681,51.2046798
824772048,35.5890048,51.2046969
824972025,35.5890413,51.2047157
825172180,35.5890774,51.2047366
825372067,35.5891132,51.2047596
825586992,35.5891477,51.204785
825772179,35.5891808,51.2048127
825972062,35.5892128,51.2048425
826172454,35.5892433,51.2048746
826372209,35.5892721,51.204909
826572182,35.5892992,51.2049454
826772152,35.5893247,51.2049831
826987062,35.5893489,51.2050223
827186970,35.5893715,51.2050626
827386691,35.589393,51.2051035
827586658,35.5894136,51.2051462
827786729,35.5894331,51.2051895
827987035,35.589451,51.2052331
828172143,35.5894676,51.2052773
828387150,35.5894826,51.2053219
828586790,35.5894967,51.2053675
828787065,35.5895097,51.2054132
828987056,35.5895211,51.2054594
829187030,35.5895311,51.2055063
829386933,35.5895396,51.2055531
829572419,35.5895467,51.2056003
829786809,35.5895527,51.2056478
829986965,35.5895569,51.2056949
830186796,35.5895596,51.2057422
830386816,35.5895614,51.2057897
830586727,35.589562,51.2058368
830786736,35.5895613,51.2058839
830972058,35.5895595,51.205931
831186803,35.5895568,51.205978
831386784,35.5895529,51.2060252
831610052,35.5895476,51.2060717
831787024,35.5895417,51.2061182
831987030,35.5895352,51.2061647
832187032,35.5895278,51.2062112
832387025,35.5895196,51.2062576
832587074,35.589511,51.2063033
832787026,35.589501,51.2063488
832987015,35.589489,51.2063946
833187192,35.5894763,51.2064406
833387021,35.5894622,51.206486
833587030,35.5894461,51.2065307
833772046,35.5894284,51.2065747
833987073,35.5894085,51.2066163
834187058,35.5893862,51.2066556
834387042,35.589363,51.2066936
834587148,35.5893385,51.2067301
834787175,35.5893127,51.2067644
834987044,35.5892855,51.2067972
835187019,35.5892571,51.2068286
835387033,35.589228,51.2068578
835586988,35.5891977,51.2068849
835787183,35.5891666,51.2069097
835987158,35.5891342,51.2069312
836186863,35.5891014,51.2069525
836387013,35.5890703,51.2069752
836586661,35.5890389,51.2069979
836786973,35.589008,51.2070224
836987013,35.5889776,51.2070485
837186777,35.5889482,51.2070766
837387068,35.5889204,51.2071078
837586615,35.5888947,51.2071421
837786654,35.5888727,51.2071796
837986705,35.5888518,51.2072191
838186726,35.5888319,51.2072599
838386991,35.5888142,51.2073019
838586969,35.5887986,51.2073448
838787212,35.5887837,51.2073866
838987238,35.5887709,51.2074301
839172179,35.588759,51.2074737
839387015,35.5887468,51.207517
839586786,35.5887335,51.2075597
839787049,35.5887193,51.2076022
839986993,35.5887042,51.2076446
840187057,35.5886882,51.2076864
840387057,35.58867,51.2077274
840586682,35.5886493,51.2077663
840787077,35.5886275,51.2078035
840987039,35.5886042,51.2078396
841187187,35.5885787,51.2078735
841387275,35.5885523,51.2079049
841587002,35.5885242,51.2079332
841787614,35.5884951,51.2079591
841972039,35.5884658,51.2079832
842187020,35.5884368,51.2080049
842387055,35.588408,51.208025
842586797,35.588379,51.2080435
842787061,35.5883498,51.208061
842987037,35.5883204,51.2080771
843187066,35.5882914,51.2080922
843372212,35.5882627,51.2081061
843586951,35.5882334,51.2081185
843786707,35.5882041,51.2081311
843986819,35.5881746,51.2081426
844186742,35.588145,51.208153
844386816,35.5881148,51.2081627
844587059,35.5880844,51.2081708
844771772,35.5880542,51.2081776
844987040,35.588024,51.2081825
845187067,35.5879935,51.2081862
845386714,35.5879635,51.2081866
845586989,35.5879336,51.2081861
845787175,35.5879026,51.2081848
845987051,35.5878717,51.2081822
846172583,35.587841,51.2081777
846386796,35.5878111,51.2081713
846586764,35.5877806,51.2081647
846786954,35.5877505,51.2081573
846986734,35.5877201,51.2081476
847186926,35.5876895,51.2081357
847386714,35.5876593,51.2081222
847572051,35.5876294,51.2081073
847787064,35.5875999,51.2080911
847986768,35.5875713,51.2080735
848186972,35.5875437,51.2080531
848386619,35.5875179,51.2080307
848586785,35.5874934,51.2080049
848786964,35.5874713,51.2079759
848972177,35.5874512,51.2079453
849187193,35.587433,51.207913
849387072,35.5874176,51.2078799
849586810,35.5874042,51.2078457
849787001,35.587392,51.2078104
849987066,35.587381,51.2077751
850187082,35.5873719,51.2077382
850387152,35.5873646,51.2077007
850586794,35.5873588,51.2076633
850787035,35.5873547,51.2076255
850986795,35.5873522,51.2075869
851187167,35.5873506,51.2075478
851387035,35.5873506,51.2075084
851572002,35.5873532,51.2074692
851786962,35.5873585,51.2074293
851987015,35.5873667,51.2073901
852187176,35.5873773,51.2073517
852387272,35.5873904,51.2073142
852609662,35.5874052,51.2072779
852786733,35.5874226,51.2072422
852972159,35.5874416,51.2072086
853186718,35.5874629,51.2071777
853386798,35.5874856,51.2071478
853587013,35.5875091,51.2071185
853786941,35.587533,51.2070902
853986816,35.5875569,51.2070618
854187164,35.5875801,51.207033
854372507,35.587603,51.2070041
854587056,35.5876255,51.2069739
854786815,35.5876476,51.2069432
854986689,35.587668,51.2069112
855187448,35.5876866,51.2068776
855386668,35.5877006,51.2068411
855586719,35.5877097,51.2068029
855771758,35.5877145,51.2067649
855972108,35.5877157,51.2067271
856187048,35.5877144,51.2066902
856386988,35.5877117,51.2066544
856587032,35.5877086,51.2066193
856786741,35.5877053,51.2065846
856987045,35.5877019,51.2065501
857172551,35.5876983,51.206515
857386654,35.5876946,51.2064795
857586926,35.587692,51.2064434
857787098,35.5876914,51.2064065
857986709,35.5876929,51.2063693
858172540,35.5876969,51.2063323
858386721,35.5877037,51.2062949
858572077,35.5877138,51.2062582
858787000,35.5877279,51.2062223
858987070,35.5877434,51.2061886
859186926,35.5877619,51.2061552
859387012,35.5877819,51.2061236
859586735,35.5878034,51.2060938
859786735,35.5878267,51.206065
859972150,35.5878507,51.206038
860186950,35.5878751,51.2060107
860387162,35.5878987,51.2059829
860586686,35.5879215,51.205954
860786763,35.587943,51.2059235
860986704,35.5879633,51.2058926
861187026,35.587982,51.2058609
861372458,35.5879981,51.2058279
861586783,35.5880106,51.2057926
861786765,35.5880191,51.2057564
861986963,35.588023,51.2057201
862187056,35.588023,51.2056846
862387163,35.5880198,51.2056502
862587104,35.5880145,51.2056163
862772020,35.5880076,51.2055833
863187050,35.5879868,51.2055222
863387182,35.5879731,51.2054945
863587032,35.5879583,51.205467
863787005,35.587943,51.2054396
863972206,35.5879274,51.2054122
864172470,35.5879114,51.205385
864386717,35.5878951,51.2053576
864586727,35.5878784,51.2053296
864786804,35.5878621,51.2053001
864972188,35.5878464,51.205269
865172540,35.5878325,51.2052357
865372061,35.5878205,51.2052001
865587180,35.587812,51.2051629
865787181,35.5878079,51.2051246
865987062,35.5878074,51.2050855
866187162,35.5878104,51.2050461
866386978,35.5878166,51.205008
866586973,35.5878253,51.2049701
866786813,35.5878366,51.204933
866987021,35.5878503,51.204897
867187033,35.5878663,51.2048619
867387581,35.5878841,51.2048288
867586986,35.587904,51.2047967
867787186,35.587926,51.2047667
867987012,35.58795,51.2047385
868172581,35.587976,51.2047124
868387009,35.5880035,51.2046888
868586740,35.5880326,51.2046679
868786726,35.5880622,51.2046481
868986989,35.5880925,51.2046301
869186996,35.5881228,51.2046137
869386729,35.5881537,51.2045984
869572177,35.5881856,51.2045849
869786805,35.5882179,51.2045722
869987047,35.5882502,51.2045605
